datetime,option_type,atm_term_structure
2018-03-05,购,-0.0069436461796986764
2018-03-06,沽,0.005396324596986815
2018-03-06,购,-0.002833347896703131
2018-03-07,沽,0.001131164848774063
2018-03-07,购,-0.008147022033595302
2018-03-08,沽,0.005443445011069253
2018-03-08,购,-0.005289964305895581
2018-03-09,沽,0.008630047441534965
2018-03-09,购,-0.002392005138482538
2018-03-12,沽,0.006606941016212197
2018-03-12,购,-0.002325977921160142
2018-03-13,沽,0.0017290597772502442
2018-03-13,购,-0.002561703589228226
2018-03-14,沽,0.008955458985915295
2018-03-14,购,-0.001816452210804224
2018-03-15,沽,0.01641205172374751
2018-03-15,购,0.0002840094540308924
2018-03-16,沽,0.010197602905697085
2018-03-16,购,-0.0006443772725416531
2018-03-19,沽,0.015659880212657233
2018-03-19,购,0.00544735533902029
2018-03-20,沽,0.01595691015992056
2018-03-20,购,0.004355157909857302
2018-03-21,沽,0.007827202300302327
2018-03-21,购,0.0013806189400316748
2018-03-22,沽,0.011743686102988144
2018-03-22,购,0.007616710891617276
2018-03-23,沽,-0.0525049740483321
2018-03-23,购,-0.003419029755032202
2018-03-26,沽,0.01264729838452747
2018-03-26,购,-0.0034728219680194654
2018-03-27,沽,0.00960312465122214
2018-03-27,购,0.005226112561333521
2018-03-28,沽,0.020188572359109837
2018-03-28,购,0.060610238833131665
2018-03-29,沽,-0.0068351543643645155
2018-03-29,购,-0.008177338453271654
2018-03-30,沽,-0.0014556345591414943
2018-03-30,购,-0.006904452551541447
2018-04-02,沽,-0.0031764270197678856
2018-04-02,购,-0.000652649017855406
2018-04-03,沽,-0.0024664510783692184
2018-04-03,购,-0.005905854264714442
2018-04-04,沽,-0.003984772603188846
2018-04-04,购,-0.006930907579522455
2018-04-09,沽,0.000551582214744939
2018-04-09,购,-0.004352456430762148
2018-04-10,沽,0.0033808004888168978
2018-04-10,购,-0.0008679784801631785
2018-04-11,沽,0.003844460386372761
2018-04-11,购,-0.0012567091068846487
2018-04-12,沽,0.0047549654050638825
2018-04-12,购,-0.0040070440878350235
2018-04-13,沽,0.000830888958265219
2018-04-13,购,-0.0064957710085981335
2018-04-16,沽,0.0014558334387516174
2018-04-16,购,-0.001617433133781071
2018-04-17,沽,0.0030490329130489157
2018-04-17,购,-0.004246116568997751
2018-04-18,沽,0.004129882414770923
2018-04-18,购,-0.003726588745967064
2018-04-19,沽,0.010286818514357945
2018-04-19,购,0.003804536943600162
2018-04-20,沽,0.006578521018260297
2018-04-20,购,0.007140844757647586
2018-04-23,沽,0.006049079149090216
2018-04-23,购,0.0063589125053823735
2018-04-24,沽,0.011432168432156503
2018-04-24,购,0.007880136744535152
2018-04-25,沽,0.003828979468859543
2018-04-25,购,0.06031387743465752
2018-04-26,沽,-0.0033950214826419848
2018-04-26,购,0.003233702585545034
2018-04-27,沽,-0.004439338940675414
2018-04-27,购,0.0018570215121080185
2018-05-02,沽,-0.005528625532471493
2018-05-02,购,0.001393230945286784
2018-05-03,沽,-0.007423957334281629
2018-05-03,购,0.004240703873915994
2018-05-04,沽,-0.012838893399841178
2018-05-04,购,0.0049085394936733695
2018-05-07,沽,-0.012699357423153874
2018-05-07,购,0.007850100717685717
2018-05-08,沽,-0.00855180280664356
2018-05-08,购,0.00854557212052388
2018-05-09,沽,-0.010583748657198334
2018-05-09,购,0.006800495478836904
2018-05-10,沽,-0.004708298202467843
2018-05-10,购,0.003020266358191831
2018-05-11,沽,-0.005307928566453989
2018-05-11,购,0.002753688315659734
2018-05-14,沽,-0.012344328264908305
2018-05-14,购,0.005018442897937408
2018-05-15,沽,-0.005126309451131503
2018-05-15,购,0.0006222700593960379
2018-05-16,沽,-0.007110629916806231
2018-05-16,购,0.012730171936547088
2018-05-17,沽,-0.007268419662717462
2018-05-17,购,0.008221215342424827
2018-05-18,沽,-0.0021239150025894
2018-05-18,购,0.0019344213470466655
2018-05-21,沽,-0.0023203947177632225
2018-05-21,购,0.0067460448054684026
2018-05-22,沽,-0.001316504586252579
2018-05-22,购,0.019665490590044896
2018-05-23,沽,0.020909927055489448
2018-05-23,购,0.011433416379616444
2018-05-24,沽,-0.007827849175469453
2018-05-24,购,0.00555032432153758
2018-05-25,沽,-0.010191819335901308
2018-05-25,购,0.007007857297167231
2018-05-28,沽,-0.007993154143308402
2018-05-28,购,0.00541161910917925
2018-05-29,沽,-0.007626801343858461
2018-05-29,购,0.00695492978845837
2018-05-30,沽,-0.011584635714802997
2018-05-30,购,0.004633486972573428
2018-05-31,沽,-0.013191931916815964
2018-05-31,购,0.005313873430985456
2018-06-01,沽,-0.01340147754577495
2018-06-01,购,0.005012487824584585
2018-06-04,沽,-0.007634143181074365
2018-06-04,购,0.0012621843735319603
2018-06-05,沽,-0.007741308564329602
2018-06-05,购,0.0006848928749981909
2018-06-06,沽,-0.00852092954986671
2018-06-06,购,0.000385673221306144
2018-06-07,沽,-0.009047429358518091
2018-06-07,购,0.0031757152311685643
2018-06-08,沽,-0.01287453591729702
2018-06-08,购,0.006252211327341722
2018-06-11,沽,-0.014687090247342797
2018-06-11,购,0.007871582511946305
2018-06-12,沽,-0.008837604675904335
2018-06-12,购,0.0019424996964098346
2018-06-13,沽,-0.015648879800916213
2018-06-13,购,0.0053479090089653784
2018-06-14,沽,-0.011050407306520536
2018-06-14,购,-0.0013853619336588008
2018-06-15,沽,-0.01134571502997331
2018-06-15,购,-0.003079989636234264
2018-06-19,沽,-0.014170605860138519
2018-06-19,购,0.00981000755032026
2018-06-20,沽,-0.010365717518025376
2018-06-20,购,0.014630506738525463
2018-06-21,沽,-0.006522579493710046
2018-06-21,购,0.01704601244482995
2018-06-22,沽,-0.008477673006862986
2018-06-22,购,0.013852973408645651
2018-06-25,沽,0.0061678751256208034
2018-06-25,购,0.02467658270800598
2018-06-26,沽,-0.0035417306084060533
2018-06-26,购,0.01686369705039562
2018-06-27,沽,0.06945496198111703
2018-06-27,购,-0.006022777631554038
2018-06-28,沽,0.01736713730144545
2018-06-28,购,-0.016979120893637255
2018-06-29,沽,-0.011901653629227281
2018-06-29,购,0.006824072149098087
2018-07-02,沽,0.010353212371281256
2018-07-02,购,-0.01492915218594835
2018-07-03,沽,0.014670095240669645
2018-07-03,购,-0.019782198657280908
2018-07-04,沽,-0.01467647974561989
2018-07-04,购,0.003666742957865086
2018-07-05,沽,-0.015624802535442366
2018-07-05,购,0.0016469035195991215
2018-07-06,沽,0.013787923484602515
2018-07-06,购,-0.020985396864633958
2018-07-09,沽,-0.013862551289792123
2018-07-09,购,0.005313904722479953
2018-07-10,沽,0.01633209789513426
2018-07-10,购,-0.0180910550822829
2018-07-11,沽,0.0073941587994126754
2018-07-11,购,-0.027110644747216157
2018-07-12,沽,-0.012979815297992692
2018-07-12,购,0.004447400644220334
2018-07-13,沽,-0.014581906219894802
2018-07-13,购,0.003576814635708235
2018-07-16,沽,0.012367928665588479
2018-07-16,购,-0.02460228347052766
2018-07-17,沽,0.013315455491863148
2018-07-17,购,-0.02198267018463023
2018-07-18,沽,0.014180156374326017
2018-07-18,购,-0.01934342097949061
2018-07-19,沽,0.017756385389478994
2018-07-19,购,-0.01438228366416946
2018-07-20,沽,-0.013632969694047052
2018-07-20,购,0.009897401399220613
2018-07-23,沽,-0.009309071211874213
2018-07-23,购,0.02032259836356256
2018-07-24,沽,-0.007549962613954812
2018-07-24,购,0.02456326570812183
2018-07-25,沽,0.04387100201067367
2018-07-25,购,0.017760957497217622
2018-07-26,沽,-0.007562722120457277
2018-07-26,购,-0.007587103729705294
2018-07-27,沽,-0.004516691185150759
2018-07-27,购,-0.0073008769355874525
2018-07-30,沽,-0.0009686199772399456
2018-07-30,购,-0.004523683160830808
2018-07-31,沽,-0.0016324816697344674
2018-07-31,购,-0.005989997269940192
2018-08-01,沽,-0.005813905835558131
2018-08-01,购,-0.009484848148178446
2018-08-02,沽,0.010992250895576105
2018-08-02,购,-0.025194748512958286
2018-08-03,沽,0.010064156556472229
2018-08-03,购,-0.02699610769306998
2018-08-06,沽,0.01583374055551191
2018-08-06,购,-0.028758283004173435
2018-08-07,沽,-0.006373259300145845
2018-08-07,购,-0.010968954842115353
2018-08-08,沽,0.019023151155383805
2018-08-08,购,-0.037535830393461395
2018-08-09,沽,-0.006145929929014388
2018-08-09,购,-0.010253905733322743
2018-08-10,沽,-0.004023011941037186
2018-08-10,购,-0.008396617914951596
2018-08-13,沽,-0.00604972477464559
2018-08-13,购,-0.009441627306810016
2018-08-14,沽,-0.0048060449701340935
2018-08-14,购,-0.00534366424834859
2018-08-15,沽,0.015188292115952722
2018-08-15,购,-0.0265462447219894
2018-08-16,沽,0.01489485857731973
2018-08-16,购,-0.03105766730004118
2018-08-17,沽,0.020224491453093345
2018-08-17,购,-0.02186328243459839
2018-08-20,沽,0.02861025672533394
2018-08-20,购,-0.014100487979715474
2018-08-21,沽,0.06709155576171438
2018-08-21,购,0.004597368790545203
2018-08-22,沽,0.13426559802489763
2018-08-22,购,0.0719061835527532
2018-08-23,沽,-0.004064722925208444
2018-08-23,购,0.0031955158548799545
2018-08-24,沽,7.569469417730013e-05
2018-08-24,购,0.0036854380099896333
2018-08-27,沽,0.002807005929453585
2018-08-27,购,0.005874249135224829
2018-08-28,沽,-0.0012929787731280062
2018-08-28,购,0.002696476740920342
2018-08-29,沽,0.004182152536476122
2018-08-29,购,0.0012864492873097405
2018-08-30,沽,0.0009596993540132576
2018-08-30,购,-0.0009629116861586545
2018-08-31,沽,0.00241678097922704
2018-08-31,购,-0.0026783190130860446
2018-09-03,沽,-0.005028135959859903
2018-09-03,购,-0.0019481088520561934
2018-09-04,沽,-0.00011101793405324245
2018-09-04,购,0.008149957967638358
2018-09-05,沽,0.018167836689492296
2018-09-05,购,-0.024106091219990893
2018-09-06,沽,0.01932833938461172
2018-09-06,购,-0.02462170791346482
2018-09-07,沽,0.021355823903599264
2018-09-07,购,-0.027909119033409046
2018-09-10,沽,0.01811138319000515
2018-09-10,购,-0.03020931481786132
2018-09-11,沽,0.019571315030426743
2018-09-11,购,-0.02990459486608138
2018-09-12,沽,0.017978845626645954
2018-09-12,购,-0.030727291794670188
2018-09-13,沽,0.016613493497942795
2018-09-13,购,-0.027994851196417925
2018-09-14,沽,0.020414365158864765
2018-09-14,购,-0.021984068146930342
2018-09-17,沽,0.02364436241473062
2018-09-17,购,-0.01671566514074964
2018-09-18,沽,0.007242923643995786
2018-09-18,购,0.01312641502849636
2018-09-19,沽,0.0029958095304062488
2018-09-19,购,0.01277783575866756
2018-09-20,沽,0.005334511553179946
2018-09-20,购,0.013638827694432504
2018-09-21,沽,0.004021512413786482
2018-09-21,购,0.01982545136073985
2018-09-25,沽,0.04951981906147582
2018-09-25,购,0.05926112858828056
2018-09-26,沽,-0.012195461823221052
2018-09-26,购,0.0929200699139969
2018-09-27,沽,-0.009854868356788796
2018-09-27,购,-0.010430052297565093
2018-09-28,沽,-0.010399791307643777
2018-09-28,购,-0.012250243499073193
2018-10-08,沽,-0.002268754799759534
2018-10-08,购,-0.002982793318805313
2018-10-09,沽,-0.009708231384991689
2018-10-09,购,-0.006354656087092514
2018-10-10,沽,-0.005306655923482034
2018-10-10,购,-0.004362763815422138
2018-10-11,沽,0.006258874821415722
2018-10-11,购,-0.027618053620042105
2018-10-12,沽,0.009400184610921385
2018-10-12,购,-0.028680843225596976
2018-10-15,沽,0.005914673061555869
2018-10-15,购,-0.029638753877236135
2018-10-16,沽,0.009948181263647082
2018-10-16,购,-0.029483997212355208
2018-10-17,沽,0.009414107364849067
2018-10-17,购,-0.030413746280654307
2018-10-18,沽,0.005814817164889546
2018-10-18,购,-0.029285983873603705
2018-10-19,沽,0.019526990543723338
2018-10-19,购,-0.01661391488364013
2018-10-22,沽,-0.015034550107239752
2018-10-22,购,0.01695404455740669
2018-10-23,沽,0.03868717692215459
2018-10-23,购,-0.014801886751122456
2018-10-24,沽,0.034483524134327495
2018-10-24,购,0.10051916549718375
2018-10-25,沽,-0.010623886248697085
2018-10-25,购,-0.013666215519908998
2018-10-26,沽,-0.008258989673471374
2018-10-26,购,-0.0174743826737769
2018-10-29,沽,-0.0034771095467183988
2018-10-29,购,-0.02219325784184325
2018-10-30,沽,-0.006542731008520824
2018-10-30,购,-0.02302812245624393
2018-10-31,沽,0.0038177958060946534
2018-10-31,购,-0.029698252186561556
2018-11-01,沽,0.005506879461027958
2018-11-01,购,-0.037450182334255455
2018-11-02,沽,-0.002010884198633484
2018-11-02,购,-0.005787107639090423
2018-11-05,沽,-0.009394883634604122
2018-11-05,购,-0.013804956021556377
2018-11-06,沽,-0.010280660278612665
2018-11-06,购,-0.01933545411964246
2018-11-07,沽,-0.012534636050838755
2018-11-07,购,-0.019642027937800063
2018-11-08,沽,-0.005596757128388515
2018-11-08,购,-0.014543592708486824
2018-11-09,沽,-0.0007781786994402129
2018-11-09,购,-0.0216183933384964
2018-11-12,沽,0.0056629177040285065
2018-11-12,购,-0.027741623292615012
2018-11-13,沽,0.009035987169410259
2018-11-13,购,-0.03209718810095495
2018-11-14,沽,0.0043134679788038085
2018-11-14,购,-0.01445574783021828
2018-11-15,沽,0.013532461250145206
2018-11-15,购,-0.030059996973642866
2018-11-16,沽,0.016845753353703613
2018-11-16,购,-0.022197229186017062
2018-11-19,沽,-0.0007655028415964933
2018-11-19,购,-0.0007474795551380572
2018-11-20,沽,0.016752280116550756
2018-11-20,购,-0.015467771506795196
2018-11-21,沽,0.00998522591418522
2018-11-21,购,-0.021301537957985638
2018-11-22,沽,0.007510161744933591
2018-11-22,购,-0.009741374782361017
2018-11-23,沽,0.008633874183049284
2018-11-23,购,-0.011234556529596046
2018-11-26,沽,0.01597414986083768
2018-11-26,购,0.0003907684673522649
2018-11-27,沽,0.023439975125239754
2018-11-27,购,0.011298726316891678
2018-11-28,沽,0.06192338955947717
2018-11-28,购,0.01340743651903344
2018-11-29,沽,-0.021306826010751557
2018-11-29,购,0.012553035634656037
2018-11-30,沽,-0.026411069280887566
2018-11-30,购,0.009331579314456306
2018-12-03,沽,0.0008423581757883173
2018-12-03,购,0.0009278860709052026
2018-12-04,沽,0.003420729350569529
2018-12-04,购,0.001546021228043068
2018-12-05,沽,0.0028574142363815115
2018-12-05,购,0.002534065053038312
2018-12-06,沽,0.0026853305277879046
2018-12-06,购,0.00327730426941706
2018-12-07,沽,0.0037762073365089147
2018-12-07,购,0.005489969689046338
2018-12-10,沽,0.002097777860377489
2018-12-10,购,0.004365046151374207
2018-12-11,沽,0.00028803266222475986
2018-12-11,购,0.0002835048232218438
2018-12-12,沽,-2.669563859359881e-06
2018-12-12,购,0.0018549640234525387
2018-12-13,沽,0.0022732572553366957
2018-12-13,购,0.006196902526628609
2018-12-14,沽,0.0002347803366290506
2018-12-14,购,0.00638402965827869
2018-12-17,沽,0.0022631275738108345
2018-12-17,购,0.00014732118922848006
2018-12-18,沽,0.002910337053301684
2018-12-18,购,0.0037649376327041463
2018-12-19,沽,0.00019814906124878407
2018-12-19,购,0.004957123641146954
2018-12-20,沽,0.0027235837256084556
2018-12-20,购,-0.003326008694344845
2018-12-21,沽,0.0015493330770769698
2018-12-21,购,0.00687506455681452
2018-12-24,沽,0.020337174417102744
2018-12-24,购,0.017387509126406697
2018-12-25,沽,0.019281316084422854
2018-12-25,购,0.020322462328432073
2018-12-26,沽,0.046718592944330506
2018-12-26,购,5.830478317161713e-05
2018-12-27,沽,0.0001118512496994618
2018-12-27,购,-0.0034271041223691086
2018-12-28,沽,-0.0063637027071857385
2018-12-28,购,0.0011556684549159596
2019-01-02,沽,-0.0012788388455903755
2019-01-02,购,0.001761175609249989
2019-01-03,沽,0.00046897506752863633
2019-01-03,购,0.00027915070769956994
2019-01-04,沽,0.0029535062012927098
2019-01-04,购,1.55036361508528e-05
2019-01-07,沽,-0.00166927643044616
2019-01-07,购,0.0018638004942668368
2019-01-08,沽,-6.810042290796015e-05
2019-01-08,购,0.0015088718555779923
2019-01-09,沽,0.006153381125866883
2019-01-09,购,0.0056703061046369215
2019-01-10,沽,0.002274089820990149
2019-01-10,购,0.0077033506933408625
2019-01-11,沽,0.009531774131246437
2019-01-11,购,0.009810245474565951
2019-01-14,沽,0.002841301529729073
2019-01-14,购,0.003915702933543125
2019-01-15,沽,0.0012532069740261802
2019-01-15,购,0.0056763894721860745
2019-01-16,沽,0.00014476266533503256
2019-01-16,购,0.007022118294645921
2019-01-17,沽,0.006742806516894246
2019-01-17,购,0.005870231565491429
2019-01-18,沽,0.001839017823898625
2019-01-18,购,0.011402809883166798
2019-01-21,沽,0.012291931559875183
2019-01-21,购,0.01110526482232993
2019-01-22,沽,0.045379022526599255
2019-01-22,购,0.026639258974016644
2019-01-23,沽,0.004459876122520606
2019-01-23,购,0.06825241789875985
2019-01-24,沽,0.010517907128570385
2019-01-24,购,-0.0003156202463781611
2019-01-25,沽,0.009108298323983717
2019-01-25,购,-0.0019110467307125254
2019-01-28,沽,0.007959233079941746
2019-01-28,购,-0.005366565664682842
2019-01-29,沽,0.005641387140945455
2019-01-29,购,-0.00939447280100306
2019-01-30,沽,0.0044257185421909765
2019-01-30,购,-0.012568623256388948
2019-01-31,沽,0.005105566444090235
2019-01-31,购,-0.014897365638211313
2019-02-01,沽,-2.2644544924785544e-05
2019-02-01,购,-0.012631590771381719
2019-02-11,沽,0.004685908850587276
2019-02-11,购,0.0023482423694425694
2019-02-12,沽,0.0024798719914610975
2019-02-12,购,-0.0010716736333771376
2019-02-13,沽,0.00034737053550670344
2019-02-13,购,-0.004015655359287616
2019-02-14,沽,-0.00028036666696054646
2019-02-14,购,-0.009397607412928513
2019-02-15,沽,0.004371763202054683
2019-02-15,购,-0.0011855368217904064
2019-02-18,沽,0.0007295385500278676
2019-02-18,购,-0.0030388494532821025
2019-02-19,沽,-0.001484336713619285
2019-02-19,购,-0.001070990940314665
2019-02-20,沽,-0.0036813577256938354
2019-02-20,购,-0.0045218127539518255
2019-02-21,沽,-0.0008030652503328514
2019-02-21,购,-0.001320191117590709
2019-02-22,沽,0.004938908734264784
2019-02-22,购,-0.00075146305868308
2019-02-25,沽,-0.027415814671061606
2019-02-25,购,-0.046810562545197616
2019-02-26,沽,-0.0003108363506344274
2019-02-26,购,-0.0027284839916035058
2019-02-27,沽,0.017583569854860568
2019-02-27,购,0.03244158894313934
2019-02-28,沽,-0.015947120123353482
2019-02-28,购,-0.01600639553761285
2019-03-01,沽,-0.010632393120408309
2019-03-01,购,-0.014439653685084725
2019-03-04,沽,-0.01975795144272082
2019-03-04,购,-0.018668290682299127
2019-03-05,沽,-0.019510961592215985
2019-03-05,购,-0.021287540732458348
2019-03-06,沽,-0.02519032660842302
2019-03-06,购,-0.025293648436133447
2019-03-07,沽,-0.033689557576784115
2019-03-07,购,-0.03187657217355465
2019-03-08,沽,-0.028029585567966336
2019-03-08,购,-0.027447461945084697
2019-03-11,沽,-0.022855733600309066
2019-03-11,购,-0.022742536482913855
2019-03-12,沽,-0.02311713375355732
2019-03-12,购,-0.020997290217527005
2019-03-13,沽,-0.018183101136096703
2019-03-13,购,-0.016931665537187245
2019-03-14,沽,-0.011097683954564794
2019-03-14,购,-0.013014216960165581
2019-03-15,沽,-0.0024544544499228603
2019-03-15,购,-0.002813779642023023
2019-03-18,沽,0.0017312668860241687
2019-03-18,购,-0.0008069859016102243
2019-03-19,沽,-0.00196208051026428
2019-03-19,购,-0.00462012310937705
2019-03-20,沽,-0.005792441934921738
2019-03-20,购,-0.00732033845367801
2019-03-21,沽,-0.006127847484603044
2019-03-21,购,-0.007090599417979637
2019-03-22,沽,0.0026753669852268014
2019-03-22,购,0.005323462896587969
2019-03-25,沽,-0.00020026557009324985
2019-03-25,购,0.014272763296103741
2019-03-26,沽,0.029793134431733325
2019-03-26,购,0.02595323781978478
2019-03-27,沽,0.027761772753170624
2019-03-27,购,0.045584290361985726
2019-03-28,沽,0.00020026656299263848
2019-03-28,购,0.0002468091158779005
2019-03-29,沽,0.0008151904592976434
2019-03-29,购,-0.0028756648777500753
2019-04-01,沽,-0.004177490699675335
2019-04-01,购,-0.006363731326163785
2019-04-02,沽,-0.008088798982210089
2019-04-02,购,-0.011637965058102755
2019-04-03,沽,-0.0027239086983043338
2019-04-03,购,-0.011003179968652233
2019-04-04,沽,-0.006053747087003958
2019-04-04,购,-0.005394489764301397
2019-04-08,沽,-0.00669799326216744
2019-04-08,购,0.00344935316051026
2019-04-09,沽,-0.0031443102374814126
2019-04-09,购,0.0006312587984674545
2019-04-10,沽,-0.00547084817853471
2019-04-10,购,-0.0005482614962401044
2019-04-11,沽,-0.008098703526092621
2019-04-11,购,-2.5996101938247085e-05
2019-04-12,沽,0.0026901624931063074
2019-04-12,购,-0.001477002855666021
2019-04-15,沽,0.004206419593582878
2019-04-15,购,0.0059538468557276125
2019-04-16,沽,0.010987943266367196
2019-04-16,购,0.004088742629324601
2019-04-17,沽,0.006760942621218696
2019-04-17,购,0.007047520450267836
2019-04-18,沽,0.007002034866775378
2019-04-18,购,0.014339781913511346
2019-04-19,沽,0.005929082156309873
2019-04-19,购,0.020689019096316628
2019-04-22,沽,0.016079293059951136
2019-04-22,购,0.024915514825678775
2019-04-23,沽,0.03219876750609901
2019-04-23,购,0.04581706313061886
2019-04-24,沽,0.07230919017225007
2019-04-24,购,-0.0011422755180676481
2019-04-25,沽,-0.01069779673545645
2019-04-25,购,0.001958321335286874
2019-04-26,沽,-0.007823815587101763
2019-04-26,购,0.0015472525358627193
2019-04-29,沽,-0.008673101141864441
2019-04-29,购,0.003894547710845951
2019-04-30,沽,-0.008618273284869377
2019-04-30,购,0.0034535162018774416
2019-05-06,沽,-0.009737958960344502
2019-05-06,购,0.004746110740301865
2019-05-07,沽,-0.0019951224102887984
2019-05-07,购,0.012951101209055038
2019-05-08,沽,-0.006828578128806869
2019-05-08,购,0.0041938212145929
2019-05-09,沽,-0.005942291420184913
2019-05-09,购,0.0008612844674934552
2019-05-10,沽,-0.010752659871109153
2019-05-10,购,0.0038079858188187713
2019-05-13,沽,-0.004085578443532088
2019-05-13,购,0.0042190579046988
2019-05-14,沽,-0.0005703643092466258
2019-05-14,购,0.009324300100898918
2019-05-15,沽,0.0014609922757357896
2019-05-15,购,0.014097473296733047
2019-05-16,沽,-0.0016842810312451878
2019-05-16,购,0.015472589749484735
2019-05-17,沽,0.0023754155981387712
2019-05-17,购,0.004628551709950635
2019-05-20,沽,0.008234832239456053
2019-05-20,购,0.01623772259343119
2019-05-21,沽,0.009780557019100883
2019-05-21,购,0.018585369718010985
2019-05-22,沽,0.0414324395352633
2019-05-22,购,0.009517118112383588
2019-05-23,沽,-0.003527861933327999
2019-05-23,购,0.005150184658025558
2019-05-24,沽,-0.005150367550569584
2019-05-24,购,0.007009159119290973
2019-05-27,沽,-0.003455950523206928
2019-05-27,购,0.009797652270270326
2019-05-28,沽,-0.003662431770855131
2019-05-28,购,0.01155963193856515
2019-05-29,沽,-0.005125284406054905
2019-05-29,购,0.00918208931073436
2019-05-30,沽,-0.0033607775254712617
2019-05-30,购,0.00984632212830498
2019-05-31,沽,-0.0043368540120261945
2019-05-31,购,0.008178785040401388
2019-06-03,沽,-0.004684070468490406
2019-06-03,购,0.012079575835057817
2019-06-04,沽,-0.006255558318803286
2019-06-04,购,0.011398065496339338
2019-06-05,沽,-0.006637157512613689
2019-06-05,购,0.012166856276483257
2019-06-06,沽,-0.0046128394488384765
2019-06-06,购,0.010050756096055042
2019-06-10,沽,-0.004833659310049562
2019-06-10,购,0.01550033847221759
2019-06-11,沽,-0.0036556409649201845
2019-06-11,购,0.019926355495045497
2019-06-12,沽,-0.004185792790506596
2019-06-12,购,0.012458921648281978
2019-06-13,沽,-0.0014733050510524128
2019-06-13,购,0.013780793532768147
2019-06-14,沽,-0.0019786102364433163
2019-06-14,购,0.0159979469412093
2019-06-17,沽,0.0010245020599627271
2019-06-17,购,0.014193297622557506
2019-06-18,沽,0.0021110606081843216
2019-06-18,购,0.01502256589126703
2019-06-19,沽,0.0010701527034443921
2019-06-19,购,0.016443347913207004
2019-06-20,沽,-0.008468196865359283
2019-06-20,购,0.019097358374223314
2019-06-21,沽,0.0011715369231543164
2019-06-21,购,0.016057576991809545
2019-06-24,沽,0.019140520592217627
2019-06-24,购,0.04244531449592406
2019-06-25,沽,0.017532463900593837
2019-06-25,购,0.03655972329352441
2019-06-26,沽,0.04609880757466231
2019-06-26,购,0.013983937935700196
2019-06-27,沽,-0.00786477276769136
2019-06-27,购,0.008219037569196038
2019-06-28,沽,-0.012195743280309146
2019-06-28,购,0.004757530784520194
2019-07-01,沽,-0.008400524599094945
2019-07-01,购,0.009009670536624652
2019-07-02,沽,-0.008642869834794524
2019-07-02,购,0.008662830036957975
2019-07-03,沽,-0.008310059982305702
2019-07-03,购,0.009218864268225992
2019-07-04,沽,-0.011645168446902913
2019-07-04,购,0.007245664862798532
2019-07-05,沽,-0.009714301756208332
2019-07-05,购,0.006990066342958166
2019-07-08,沽,-0.007864087955927636
2019-07-08,购,0.00999290933895276
2019-07-09,沽,-0.007278131863255196
2019-07-09,购,0.011557962093607892
2019-07-10,沽,-0.004021494173292988
2019-07-10,购,0.00875130554952218
2019-07-11,沽,-0.0037861051823922798
2019-07-11,购,0.009898356151963255
2019-07-12,沽,-0.002840251217515501
2019-07-12,购,0.011117927392588432
2019-07-15,沽,-0.005548882019705639
2019-07-15,购,0.011850119864760063
2019-07-16,沽,-0.0047732917860274305
2019-07-16,购,0.0125883166037087
2019-07-17,沽,-0.005700956485278693
2019-07-17,购,0.013915410178511873
2019-07-18,沽,-0.005379377707344798
2019-07-18,购,0.014396247918251136
2019-07-19,沽,-0.004778371918908799
2019-07-19,购,0.01190706599723596
2019-07-22,沽,0.0014220385988381122
2019-07-22,购,0.026542439680832763
2019-07-23,沽,0.014241704143042893
2019-07-23,购,0.03799907951992256
2019-07-24,沽,0.03567842029849286
2019-07-24,购,0.010559216102801578
2019-07-25,沽,0.005038651630309018
2019-07-25,购,0.008113024448241704
2019-07-26,沽,0.0007354941063258819
2019-07-26,购,0.008353928011016948
2019-07-29,沽,-0.0009026940845584114
2019-07-29,购,0.007541397059944499
2019-07-30,沽,0.0006250061751508912
2019-07-30,购,0.007448508422022854
2019-07-31,沽,0.00861581420928785
2019-07-31,购,0.010547634838307854
2019-08-01,沽,0.005208027168048843
2019-08-01,购,0.0062937580860015635
2019-08-02,沽,0.008859633049814589
2019-08-02,购,0.00845317671460201
2019-08-05,沽,0.0030834560480043627
2019-08-05,购,0.005859389240514601
2019-08-06,沽,-0.0007998571920729974
2019-08-06,购,-0.0008099320557288375
2019-08-07,沽,0.0028297679250650493
2019-08-07,购,0.005811811820987639
2019-08-08,沽,0.003644846655359968
2019-08-08,购,0.0016657037827454493
2019-08-09,沽,0.01145647816294676
2019-08-09,购,0.004561062683573543
2019-08-12,沽,0.01216644262515515
2019-08-12,购,0.011258853513986894
2019-08-13,沽,0.012911253961755687
2019-08-13,购,0.007592938380204348
2019-08-14,沽,0.01838074527563527
2019-08-14,购,0.010713217426455257
2019-08-15,沽,0.012357533750857588
2019-08-15,购,0.008669689107518003
2019-08-16,沽,0.01619033027131188
2019-08-16,购,0.018847245495782546
2019-08-19,沽,0.0066961034379477286
2019-08-19,购,0.012485372960114233
2019-08-20,沽,0.015992258746581
2019-08-20,购,0.016204311225175655
2019-08-21,沽,0.018976608984084375
2019-08-21,购,0.014268582198906102
2019-08-22,沽,0.01759485227650813
2019-08-22,购,0.019479167204941104
2019-08-23,沽,0.025378288565332377
2019-08-23,购,0.0341476966158282
2019-08-26,沽,0.02684192706864301
2019-08-26,购,0.022547372871127
2019-08-27,沽,0.04717704648623844
2019-08-27,购,0.032581387482381444
2019-08-28,沽,0.07560371472259746
2019-08-28,购,0.011430547974131955
