datetime,1年中债国债到期收益率,3个月中债国债到期收益率,10年中债国债到期收益率,纳斯达克综合指数
2017/2/22,2.7087,2.6173,3.2839,5860.63
2017/2/23,2.698,2.5936,3.2714,5835.51
2017/2/24,2.7069,2.5978,3.2916,5845.31
2017/2/27,2.7106,2.582,3.2871,5861.9
2017/2/28,2.7121,2.5965,3.2921,5825.44
2017/3/1,2.7144,2.6104,3.3252,5904.03
2017/3/2,2.7617,2.6098,3.3483,5861.22
2017/3/3,2.8002,2.6042,3.3573,5870.75
2017/3/6,2.786,2.6344,3.3615,5849.18
2017/3/7,2.7857,2.6469,3.3643,5833.93
2017/3/8,2.8246,2.6519,3.4088,5837.55
2017/3/9,2.8368,2.6747,3.4151,5838.81
2017/3/10,2.8271,2.6765,3.4156,5861.73
2017/3/13,2.8138,2.6634,3.3851,5875.78
2017/3/14,2.8314,2.7023,3.3653,5856.82
2017/3/15,2.8365,2.7193,3.3524,5900.05
2017/3/16,2.859,2.7061,3.3097,5900.76
2017/3/17,2.8648,2.7654,3.3124,5901
2017/3/20,2.8579,2.7568,3.3141,5901.53
2017/3/21,2.8939,2.8051,3.3141,5793.83
2017/3/22,2.8885,2.8563,3.3068,5821.64
2017/3/23,2.8841,2.8592,3.3034,5817.69
2017/3/24,2.8517,2.8627,3.2529,5828.74
2017/3/27,2.8517,2.8731,3.2451,5840.37
2017/3/28,2.8467,2.8571,3.2626,5875.14
2017/3/29,2.8442,2.8997,3.2695,5897.55
2017/3/30,2.8443,2.8859,3.289,5914.34
2017/3/31,2.8632,2.8815,3.2828,5911.74
2017/4/1,2.9125,2.8771,3.273,
2017/4/3,,,,5894.68
2017/4/4,,,,5898.61
2017/4/5,2.9555,2.8905,3.3102,5864.48
2017/4/6,2.9766,2.8705,3.3109,5878.95
2017/4/7,2.9962,2.8906,3.2966,5877.81
2017/4/10,3.0066,2.9098,3.3166,5880.93
2017/4/11,3.0041,2.8849,3.3209,5866.77
2017/4/12,3.0016,2.8838,3.3283,5836.16
2017/4/13,3.0017,2.8632,3.322,5805.15
2017/4/14,3.0333,2.8891,3.3599,
2017/4/17,3.0757,2.8899,3.416,5856.79
2017/4/18,3.0908,2.8924,3.4064,5849.47
2017/4/19,3.0912,2.8806,3.4065,5863.03
2017/4/20,3.1164,2.8832,3.424,5916.78
2017/4/21,3.105,2.8728,3.4614,5910.52
2017/4/24,3.1138,2.8781,3.4991,5983.82
2017/4/25,3.115,2.8765,3.4568,6025.49
2017/4/26,3.14,2.9182,3.4519,6025.23
2017/4/27,3.17,2.9186,3.4494,6048.94
2017/4/28,3.1672,2.9392,3.4668,6047.61
2017/5/1,,,,6091.6
2017/5/2,3.2422,2.9548,3.487,6095.37
2017/5/3,3.3079,2.9827,3.5219,6072.55
2017/5/4,3.3736,2.989,3.5517,6075.34
2017/5/5,3.3922,3.0187,3.5592,6100.76
2017/5/8,3.3919,3.052,3.6042,6102.66
2017/5/9,3.4074,3.0341,3.6325,6120.59
2017/5/10,3.453,3.0784,3.69,6129.14
2017/5/11,3.4348,3.0837,3.64,6115.96
2017/5/12,3.4683,3.127,3.6525,6121.23
2017/5/15,3.4709,3.1218,3.61,6149.67
2017/5/16,3.4883,3.1203,3.6225,6169.87
2017/5/17,3.4856,3.1584,3.6275,6011.24
2017/5/18,3.4785,3.1824,3.6075,6055.13
2017/5/19,3.4827,3.1836,3.625,6083.7
2017/5/22,3.4876,3.2004,3.6601,6133.62
2017/5/23,3.4923,3.1835,3.6725,6138.71
2017/5/24,3.486,3.2517,3.6601,6163.02
2017/5/25,3.4655,3.2671,3.6476,6205.26
2017/5/26,3.4704,3.2622,3.6501,6210.19
2017/5/27,3.4651,3.2588,3.6499,
2017/5/30,,,,6203.19
2017/5/31,3.4542,3.2054,3.6102,6198.52
2017/6/1,3.4818,3.2092,3.6152,6246.83
2017/6/2,3.4964,3.3286,3.6277,6305.8
2017/6/5,3.5018,3.3181,3.6152,6295.68
2017/6/6,3.5158,3.3228,3.6328,6275.06
2017/6/7,3.5982,3.4326,3.6427,6297.38
2017/6/8,3.659,3.4628,3.6478,6321.76
2017/6/9,3.6574,3.494,3.6303,6207.92
2017/6/12,3.6138,3.4932,3.5841,6175.47
2017/6/13,3.6138,3.507,3.5754,6220.37
2017/6/14,3.6042,3.5812,3.5354,6194.89
2017/6/15,3.5941,3.5691,3.5554,6165.5
2017/6/16,3.5979,3.5571,3.568,6151.76
2017/6/19,3.573,3.5446,3.5006,6239.01
2017/6/20,3.5488,3.5446,3.4881,6188.03
2017/6/21,3.5488,3.5315,3.5406,6233.95
2017/6/22,3.5489,3.4804,3.5607,6236.69
2017/6/23,3.5057,3.4078,3.5457,6265.25
2017/6/26,3.4815,3.3382,3.5134,6247.15
2017/6/27,3.4495,3.209,3.5084,6146.62
2017/6/28,3.4545,3.159,3.5333,6234.42
2017/6/29,3.4496,3.1488,3.5483,6144.35
2017/6/30,3.46,3.1397,3.5683,6140.42
2017/7/3,3.4596,3.1582,3.6033,6110.06
2017/7/4,3.4546,3.1932,3.6009,
2017/7/5,3.4648,3.161,3.576,6150.86
2017/7/6,3.4464,3.1258,3.566,6089.46
2017/7/7,3.4575,3.1633,3.5897,6153.08
2017/7/10,3.4579,3.1549,3.5911,6176.39
2017/7/11,3.4579,3.2009,3.5836,6193.31
2017/7/12,3.456,3.2382,3.5749,6261.17
2017/7/13,3.4525,3.2169,3.5643,6274.44
2017/7/14,3.4506,3.1647,3.5637,6312.47
2017/7/17,3.4383,3.0848,3.5626,6314.43
2017/7/18,3.4378,3.0624,3.5851,6344.31
2017/7/19,3.442,3.1103,3.5901,6385.04
2017/7/20,3.4071,3.1114,3.574,6390
2017/7/21,3.4047,3.0658,3.5829,6387.75
2017/7/24,3.406,3.0753,3.5769,6410.81
2017/7/25,3.3923,3.0393,3.592,6412.17
2017/7/26,3.3998,3.036,3.617,6422.75
2017/7/27,3.3889,3.008,3.6021,6382.19
2017/7/28,3.383,3.0067,3.6034,6374.68
2017/7/31,3.3974,2.9485,3.626,6348.12
2017/8/1,3.4127,2.9871,3.6373,6362.94
2017/8/2,3.3963,3.0063,3.6311,6362.65
2017/8/3,3.38,2.9574,3.6262,6340.34
2017/8/4,3.3303,2.9488,3.6262,6351.56
2017/8/7,3.3563,2.9192,3.6626,6383.77
2017/8/8,3.3614,2.9057,3.6538,6370.46
2017/8/9,3.3621,2.9093,3.66,6352.33
2017/8/10,3.3448,2.9055,3.6375,6216.87
2017/8/11,3.3413,2.8299,3.6163,6256.56
2017/8/14,3.326,2.7435,3.5925,6340.23
2017/8/15,3.3403,2.7082,3.5801,6333.01
2017/8/16,3.335,2.8011,3.5988,6345.11
2017/8/17,3.3333,2.8219,3.5926,6221.92
2017/8/18,3.3373,2.8168,3.5951,6216.53
2017/8/21,3.3364,2.8295,3.6181,6213.13
2017/8/22,3.3352,2.825,3.6201,6297.48
2017/8/23,3.3355,2.8512,3.6152,6278.41
2017/8/24,3.3468,2.8336,3.6252,6271.33
2017/8/25,3.361,2.906,3.6327,6265.64
2017/8/28,3.3605,2.8842,3.6502,6283.02
2017/8/29,3.3609,2.9158,3.6303,6301.89
2017/8/30,3.3957,3.0631,3.6303,6368.31
2017/8/31,3.3883,3.0032,3.6265,6428.66
2017/9/1,3.3909,2.9691,3.6353,6435.33
2017/9/4,3.3959,2.9352,3.6454,
2017/9/5,3.4214,2.9284,3.6641,6375.57
2017/9/6,3.5062,2.9742,3.6554,6393.31
2017/9/7,3.4837,3.0045,3.6155,6397.87
2017/9/8,3.4625,2.9667,3.6005,6360.19
2017/9/11,3.4771,2.997,3.6156,6432.26
2017/9/12,3.4832,3.0094,3.6181,6454.28
2017/9/13,3.4912,3.0429,3.6356,6460.19
2017/9/14,3.4803,3.0342,3.5982,6429.08
2017/9/15,3.4759,3.0126,3.5982,6448.47
2017/9/18,3.4695,3.0303,3.622,6454.64
2017/9/19,3.4759,3.0258,3.6158,6461.32
2017/9/20,3.4661,3.068,3.6209,6456.04
2017/9/21,3.4715,3.061,3.6334,6422.69
2017/9/22,3.4674,3.0618,3.6209,6426.92
2017/9/25,3.4686,3.0552,3.5985,6370.59
2017/9/26,3.4477,3.1245,3.6172,6380.16
2017/9/27,3.4566,3.0853,3.6235,6453.26
2017/9/28,3.4579,3.1606,3.6136,6453.45
2017/9/29,3.4585,3.1606,3.6136,6495.96
2017/9/30,3.466,3.161,3.6136,
2017/10/2,,,,6516.72
2017/10/3,,,,6531.71
2017/10/4,,,,6534.63
2017/10/5,,,,6585.36
2017/10/6,,,,6590.18
2017/10/9,3.4826,3.2192,3.6477,6579.73
2017/10/10,3.4914,3.2103,3.647,6587.25
2017/10/11,3.4788,3.1815,3.654,6603.55
2017/10/12,3.4891,3.1668,3.6765,6591.51
2017/10/13,3.4881,3.2034,3.674,6605.8
2017/10/16,3.4966,3.24,3.7054,6624.01
2017/10/17,3.5037,3.2164,3.7409,6623.66
2017/10/18,3.4962,3.2624,3.7366,6624.22
2017/10/19,3.4937,3.2658,3.7167,6605.07
2017/10/20,3.4836,3.2887,3.7217,6629.05
2017/10/23,3.4856,3.2893,3.7231,6586.83
2017/10/24,3.4844,3.2871,3.722,6598.43
2017/10/25,3.4969,3.3492,3.7768,6563.89
2017/10/26,3.5127,3.3578,3.7769,6556.77
2017/10/27,3.5194,3.432,3.8266,6701.26
2017/10/30,3.5532,3.4602,3.9115,6698.96
2017/10/31,3.5683,3.4831,3.8917,6727.67
2017/11/1,3.5791,3.503,3.863,6716.53
2017/11/2,3.5791,3.5074,3.8718,6714.94
2017/11/3,3.576,3.4992,3.8816,6764.44
2017/11/6,3.5977,3.4917,3.8694,6786.44
2017/11/7,3.5994,3.4788,3.8813,6767.78
2017/11/8,3.5927,3.5399,3.8725,6789.12
2017/11/9,3.5787,3.5553,3.8863,6750.05
2017/11/10,3.5922,3.5691,3.9,6750.94
2017/11/13,3.5922,3.5708,3.95,6757.6
2017/11/14,3.5955,3.5754,3.9525,6737.87
2017/11/15,3.6154,3.6412,3.95,6706.21
2017/11/16,3.6154,3.6317,3.9225,6793.29
2017/11/17,3.6154,3.6981,3.92,6782.79
2017/11/20,3.6101,3.6797,3.94,6790.71
2017/11/21,3.6203,3.6746,3.95,6862.48
2017/11/22,3.6403,3.6903,3.985,6867.36
2017/11/23,3.6498,3.7009,3.9851,
2017/11/24,3.6688,3.7776,3.9463,6889.16
2017/11/27,3.6905,3.8543,3.9501,6878.52
2017/11/28,3.7,3.8999,3.9601,6912.36
2017/11/29,3.6801,3.8998,3.9101,6824.39
2017/11/30,3.6404,3.8997,3.8901,6873.97
2017/12/1,3.6344,3.9268,3.8852,6847.59
2017/12/4,3.6305,3.9285,3.8902,6775.37
2017/12/5,3.6342,3.9271,3.8752,6762.21
2017/12/6,3.7442,3.95,3.8752,6776.38
2017/12/7,3.7348,3.9498,3.8927,6812.84
2017/12/8,3.7546,3.9593,3.9102,6840.08
2017/12/11,3.7548,3.9679,3.9303,6875.08
2017/12/12,3.7647,3.9708,3.9378,6862.32
2017/12/13,3.7846,4.001,3.9303,6875.8
2017/12/14,3.7781,4.021,3.9104,6856.53
2017/12/15,3.7781,3.9713,3.8904,6936.58
2017/12/18,3.7631,3.9762,3.8904,6994.76
2017/12/19,3.773,3.9709,3.9005,6963.85
2017/12/20,3.8029,3.9805,3.9005,6960.96
2017/12/21,3.7979,3.9712,3.9005,6965.36
2017/12/22,3.7979,3.9649,3.878,6959.96
2017/12/25,3.7979,3.9582,3.8731,
2017/12/26,3.7979,3.9902,3.8881,6936.25
2017/12/27,3.7979,3.9842,3.8956,6939.34
2017/12/28,3.7955,3.9929,3.8857,6950.16
2017/12/29,3.7909,3.9446,3.8807,6903.39
2017/12/30,3.7909,3.887,3.8807,
2017/12/31,3.7909,3.8294,3.8807,
2018/1/2,3.6767,3.7797,3.9008,7006.9
2018/1/3,3.6667,3.6554,3.9162,7065.53
2018/1/4,3.5968,3.514,3.9319,7077.92
2018/1/5,3.5392,3.4058,3.9212,7136.56
2018/1/8,3.5336,3.2977,3.911,7157.39
2018/1/9,3.5382,3.2931,3.8909,7163.58
2018/1/10,3.5675,3.3434,3.9201,7153.57
2018/1/11,3.5675,3.3677,3.9546,7211.78
2018/1/12,3.5827,3.3386,3.9337,7261.06
2018/1/15,3.5826,3.3466,3.965,
2018/1/16,3.5828,3.3527,3.9596,7223.69
2018/1/17,3.5828,3.3722,3.9597,7298.28
2018/1/18,3.5828,3.3759,3.9797,7296.05
2018/1/19,3.5603,3.3759,3.9754,7336.38
2018/1/22,3.5198,3.3617,3.9522,7408.03
2018/1/23,3.5398,3.3719,3.9414,7460.29
2018/1/24,3.5198,3.3478,3.9507,7415.06
2018/1/25,3.5098,3.3514,3.9435,7411.16
2018/1/26,3.5205,3.3163,3.9365,7505.77
2018/1/29,3.5101,3.3164,3.9368,7466.51
2018/1/30,3.5101,3.3266,3.9292,7402.48
2018/1/31,3.4701,3.3266,3.914,7411.48
2018/2/1,3.43,3.3682,3.9066,7385.86
2018/2/2,3.4404,3.2736,3.9092,7240.95
2018/2/5,3.4514,3.2932,3.9167,6967.53
2018/2/6,3.4088,3.2532,3.8825,7115.88
2018/2/7,3.4014,3.2545,3.87,7051.98
2018/2/8,3.3986,3.2573,3.8801,6777.16
2018/2/9,3.3938,3.2326,3.88,6874.49
2018/2/11,3.3969,3.2629,3.8775,
2018/2/12,3.3868,3.265,3.875,6981.96
2018/2/13,3.388,3.2422,3.87,7013.51
2018/2/14,3.374,3.2039,3.8702,7143.62
2018/2/15,,,,7256.43
2018/2/16,,,,7239.47
2018/2/20,,,,7234.31
2018/2/21,,,,7218.23
2018/2/22,3.3905,3.2154,3.8752,7210.09
2018/2/23,3.3773,3.1912,3.8702,7337.39
2018/2/24,3.3773,3.1914,3.8652,
2018/2/26,3.306,3.1898,3.8452,7421.46
2018/2/27,3.2713,3.1642,3.8201,7330.35
2018/2/28,3.2314,3.2024,3.8202,7273.01
2018/3/1,3.238,3.2504,3.8201,7180.56
2018/3/2,3.269,3.1876,3.8352,7257.87
2018/3/5,3.2769,3.1876,3.8453,7330.71
2018/3/6,3.2771,3.1988,3.8253,7372.01
2018/3/7,3.2583,3.1999,3.8203,7396.65
2018/3/8,3.2677,3.2042,3.8203,7427.95
2018/3/9,3.2599,3.1349,3.8278,7560.81
2018/3/12,3.2779,3.1468,3.8243,7588.33
2018/3/13,3.3059,3.1695,3.8362,7511.01
2018/3/14,3.3092,3.1523,3.8413,7496.81
2018/3/15,3.3198,3.1523,3.8257,7481.74
2018/3/16,3.3154,3.1245,3.8154,7481.99
2018/3/19,3.3128,3.1061,3.8104,7344.24
2018/3/20,3.3144,3.0861,3.7906,7364.3
2018/3/21,3.2846,3.0769,3.763,7345.29
2018/3/22,3.2698,3.0613,3.748,7166.68
2018/3/23,3.2367,2.9847,3.7005,6992.67
2018/3/26,3.29,2.9847,3.7307,7220.54
2018/3/27,3.3221,3.0214,3.7432,7008.81
2018/3/28,3.3221,3.0336,3.7406,6949.23
2018/3/29,3.3221,3.0003,3.7456,7063.45
2018/3/30,3.3221,2.9613,3.7407,
2018/4/2,3.2831,2.9509,3.7357,6870.12
2018/4/3,3.2991,2.878,3.7507,6941.28
2018/4/4,3.2591,2.858,3.7234,7042.11
2018/4/5,,,,7076.55
2018/4/6,,,,6915.11
2018/4/8,3.2776,2.858,3.7008,
2018/4/9,3.2281,2.7349,3.6959,6950.34
2018/4/10,3.2384,2.7349,3.7159,7094.3
2018/4/11,3.2387,2.7432,3.7109,7069.03
2018/4/12,3.2092,2.7197,3.7109,7140.25
2018/4/13,3.2013,2.6842,3.7062,7106.65
2018/4/16,3.1707,2.6926,3.6561,7156.29
2018/4/17,3.1611,2.6856,3.6512,7281.1
2018/4/18,2.9125,2.5017,3.5013,7295.24
2018/4/19,2.9611,2.5517,3.5064,7238.06
2018/4/20,3.0061,2.5879,3.5215,7146.13
2018/4/23,3.0484,2.6921,3.6019,7128.6
2018/4/24,3.0152,2.7495,3.5855,7007.35
2018/4/25,3.0247,2.7394,3.6118,7003.74
2018/4/26,3.0279,2.7394,3.6344,7118.68
2018/4/27,3.0155,2.6895,3.6364,7119.8
2018/4/28,2.9965,2.6691,3.6217,
2018/4/30,,,,7066.27
2018/5/1,,,,7130.7
2018/5/2,3.0208,2.7022,3.6665,7100.9
2018/5/3,2.977,2.6882,3.6467,7088.15
2018/5/4,2.9372,2.6518,3.6319,7209.62
2018/5/7,2.9319,2.648,3.6518,7265.21
2018/5/8,2.9233,2.6565,3.6922,7266.9
2018/5/9,2.9295,2.7062,3.7074,7339.91
2018/5/10,2.9235,2.7365,3.6924,7404.98
2018/5/11,2.9305,2.7013,3.6882,7402.88
2018/5/14,2.9469,2.7212,3.6937,7411.32
2018/5/15,2.9669,2.7735,3.7151,7351.63
2018/5/16,3.0185,2.7497,3.7076,7398.3
2018/5/17,3.0701,2.7817,3.712,7382.47
2018/5/18,3.0711,2.7443,3.7099,7354.34
2018/5/21,3.1368,2.8089,3.6939,7394.04
2018/5/22,3.1229,2.7985,3.67,7378.46
2018/5/23,3.1233,2.7848,3.64,7425.96
2018/5/24,3.1245,2.8066,3.6501,7424.43
2018/5/25,3.1249,2.8413,3.6126,7433.85
2018/5/28,3.1415,2.9152,3.6101,
2018/5/29,3.1397,2.9194,3.6001,7396.59
2018/5/30,3.1528,2.904,3.5976,7462.45
2018/5/31,3.1488,2.89,3.6129,7442.12
2018/6/1,3.1619,3.0002,3.6202,7554.33
2018/6/4,3.1751,2.9848,3.6532,7606.46
2018/6/5,3.1703,2.9879,3.6602,7637.86
2018/6/6,3.2003,2.9907,3.6602,7689.24
2018/6/7,3.2161,2.9929,3.6702,7635.07
2018/6/8,3.2117,2.95,3.6453,7645.51
2018/6/11,3.218,2.93,3.6502,7659.93
2018/6/12,3.2414,2.9438,3.6853,7703.79
2018/6/13,3.2406,2.9833,3.6627,7695.7
2018/6/14,3.2209,2.9621,3.6227,7761.04
2018/6/15,3.2183,2.9505,3.6028,7746.38
2018/6/18,,,,7747.03
2018/6/19,3.2168,2.9766,3.5603,7725.59
2018/6/20,3.2848,3.0891,3.6054,7781.52
2018/6/21,3.2856,3.1024,3.5753,7712.95
2018/6/22,3.2775,3.0433,3.5604,7692.82
2018/6/25,3.2792,3.0615,3.5803,7532.01
2018/6/26,3.2772,3.0996,3.5804,7561.63
2018/6/27,3.2775,3.0996,3.5529,7445.09
2018/6/28,3.2242,3.13,3.5304,7503.68
2018/6/29,3.159,3.0122,3.4756,7510.3
2018/7/2,3.134,2.8213,3.4668,7567.69
2018/7/3,3.0543,2.71,3.4955,7502.67
2018/7/4,3.0602,2.6621,3.5107,
2018/7/5,3.0304,2.6536,3.5005,7586.43
2018/7/6,3.0208,2.445,3.5259,7688.39
2018/7/9,3.0404,2.4473,3.5432,7756.2
2018/7/10,3.0603,2.4357,3.5431,7759.2
2018/7/11,3.0654,2.4325,3.5107,7716.61
2018/7/12,3.0654,2.4579,3.5158,7823.92
2018/7/13,3.0654,2.4952,3.4858,7825.98
2018/7/16,3.0259,2.5211,3.4808,7805.72
2018/7/17,3.0259,2.4938,3.4808,7855.12
2018/7/18,3.0508,2.5378,3.4708,7854.44
2018/7/19,3.0507,2.5302,3.4409,7825.3
2018/7/20,3.0507,2.4704,3.5135,7820.2
2018/7/23,3.0508,2.4725,3.5186,7841.87
2018/7/24,3.0508,2.4881,3.5615,7840.77
2018/7/25,3.011,2.4147,3.5614,7932.24
2018/7/26,2.991,2.2928,3.5361,7852.19
2018/7/27,2.9025,2.2957,3.5212,7737.42
2018/7/30,2.8816,2.2888,3.5213,7630
2018/7/31,2.841,2.3032,3.4812,7671.79
2018/8/1,2.807,2.2875,3.4638,7707.29
2018/8/2,2.7722,2.243,3.4713,7802.69
2018/8/3,2.7247,2.1377,3.4567,7812.02
2018/8/6,2.6627,2.0209,3.4568,7859.68
2018/8/7,2.603,2.0119,3.4876,7883.66
2018/8/8,2.623,1.9562,3.5222,7888.33
2018/8/9,2.7227,1.9552,3.5476,7891.78
2018/8/10,2.7252,1.9654,3.5525,7839.11
2018/8/13,2.813,1.9104,3.5826,7819.71
2018/8/14,2.8122,1.9645,3.5519,7870.9
2018/8/15,2.84,2.0049,3.5829,7774.12
2018/8/16,2.8408,2.06,3.6141,7806.52
2018/8/17,2.8833,2.1159,3.6524,7816.33
2018/8/20,2.9004,2.1642,3.6326,7821.01
2018/8/21,2.9432,2.2086,3.63,7859.17
2018/8/22,2.9034,2.2102,3.6075,7889.1
2018/8/23,2.8791,2.1759,3.6101,7878.46
2018/8/24,2.8376,2.1728,3.6278,7945.98
2018/8/27,2.8545,2.1421,3.6303,8017.9
2018/8/28,2.867,2.1477,3.6101,8030.04
2018/8/29,2.8593,2.1451,3.6101,8109.69
2018/8/30,2.8344,2.1427,3.5801,8088.36
2018/8/31,2.8451,2.1205,3.5751,8109.54
2018/9/3,2.8387,2.13,3.5951,
2018/9/4,2.8476,2.1401,3.6101,8091.25
2018/9/5,2.847,2.1407,3.6101,7995.17
2018/9/6,2.8414,2.1318,3.6101,7922.73
2018/9/7,2.8438,2.133,3.6301,7902.54
2018/9/10,2.8407,2.1274,3.6551,7924.16
2018/9/11,2.8457,2.1321,3.6751,7972.47
2018/9/12,2.849,2.1506,3.6551,7954.23
2018/9/13,2.8593,2.1461,3.6526,8013.71
2018/9/14,2.8623,2.1334,3.6351,8010.04
2018/9/17,2.8636,2.1042,3.6327,7895.79
2018/9/18,2.8793,2.1222,3.6452,7956.11
2018/9/19,3.0102,2.1061,3.6727,7950.04
2018/9/20,3.0314,2.0526,3.7003,8028.23
2018/9/21,3.0266,2.0734,3.6752,7986.96
2018/9/24,,,,7993.25
2018/9/25,3.0271,2.0893,3.6754,8007.47
2018/9/26,3.0251,2.0916,3.6503,7990.37
2018/9/27,3.0177,2.1243,3.6253,8041.97
2018/9/28,3.0038,2.2195,3.6153,8046.35
2018/9/29,2.99,2.2225,3.6104,
2018/9/30,2.9657,2.2235,3.6103,
2018/10/1,,,,8037.3
2018/10/2,,,,7999.55
2018/10/3,,,,8025.09
2018/10/4,,,,7879.51
2018/10/5,,,,7788.45
2018/10/8,2.9579,2.0648,3.6155,7735.95
2018/10/9,2.9388,1.874,3.6156,7738.02
